timestamp,x,y,cumulative_distance
1758438657.1522746,0.9989274158343125,2.0002726565541877,0.0
1758438657.172227,0.9989250547023935,2.000272266570598,2.3931216307836426e-06
1758438657.1914124,0.9989227413023092,2.000271885526428,4.73769293688862e-06
1758438657.2108402,0.9989203963680707,2.0002715010035748,7.113945113580032e-06
1758438657.2302608,0.9989180462659109,2.0002711175739405,9.495120967288972e-06
1758438657.249799,0.9992708402065628,2.000271470204575,0.0003622892378528545
1758438657.2698474,1.0005104651739853,2.000275959107313,0.001601922332806852
1758438657.2903924,1.002638884015929,2.0004007531442705,0.0037339965150062254
1758438657.3101492,1.0053482035437742,2.0008142887349365,0.00647469423433073
1758438657.329993,1.008435615799188,2.0016240175844953,0.009666523685395983
1758438657.35034,1.0117714655236756,2.0029042042658043,0.013239585582895735
1758438657.3706994,1.015260899818232,2.00470446504351,0.01716604589261141
1758438657.3911815,1.0188436403072232,2.007059520929556,0.02145350640413281
1758438657.411293,1.022744112178936,2.009924389679133,0.02629304706150159
1758438657.432088,1.027315983997983,2.013234722674194,0.03193754141157296
1758438657.4523041,1.0324892011252083,2.017016357629294,0.038345578426061164
1758438657.472314,1.0381472812348347,2.0213468124911813,0.045470654554622375
1758438657.4918218,1.044158192107518,2.026274649980737,0.053243339537484786
1758438657.5115416,1.0505170032629583,2.0318554427391615,0.06170381985027042
1758438657.5321088,1.0570396896884573,2.037952667564415,0.0706325145351097
1758438657.5522046,1.0633799136028184,2.044204675792553,0.07953678576688057
1758438657.5726864,1.0692929609678206,2.0505004506290923,0.08817396759506725
1758438657.5926266,1.0746269800553336,2.0566875785209886,0.09634295230411376
1758438657.61253,1.0795071651539,2.0627794619774242,0.10414854329026364
1758438657.632218,1.084050242783135,2.068792077318294,0.11168453012561043
1758438657.6520789,1.0883781151509038,2.0747781350490184,0.11907123212225677
1758438657.6718204,1.0924798149118151,2.0807019646559453,0.12627648701993827
1758438657.6926374,1.0964956771641103,2.0866093554894185,0.13341962471207422
1758438657.7129204,1.1003339796596392,2.0922921586245526,0.14027723490221142
1758438657.7328346,1.1041493583794522,2.0978009890358695,0.14697830401663275
1758438657.752516,1.107928200657127,2.1031447096887743,0.15352314926887695
1758438657.7728102,1.1117539903140559,2.1084093725930964,0.16003109379808192
1758438657.7930999,1.1156160510114725,2.1134748686703104,0.16640092608306414
1758438657.812767,1.1194305085987575,2.1182953301699854,0.17254803400102395
1758438657.832362,1.1232258785707399,2.1229856280373594,0.17858158414243475
1758438657.8522015,1.1270273690628294,2.127636780770391,0.1845886259857578
1758438657.8721793,1.1308048986024632,2.1322613788412323,0.19055994382519967
1758438657.8918862,1.134506042014941,2.1368348757020503,0.19644342375595836
1758438657.911788,1.1381892871490027,2.1414423572461296,0.20234216776605235
1758438657.931819,1.1418338963685564,2.1460766587630107,0.2082379227569438
1758438657.9518585,1.1454256984914608,2.150722528382335,0.2141103283125794
1758438657.9719594,1.1489683003613633,2.155394640879757,0.2199736604025438
1758438657.9927702,1.1525270696450758,2.1601748814215576,0.2259331518617346
1758438658.0132267,1.1559664383780606,2.1649014552834807,0.23177864223925196
1758438658.0330443,1.1592849051428795,2.1695720755845462,0.23750812002225574
1758438658.0529933,1.1625880505418726,2.174314107331789,0.2432871886858683
1758438658.0729733,1.1658525185607531,2.179102872459698,0.24908279244186915
1758438658.093303,1.1691046811307102,2.1839705486028467,0.25493692196008166
1758438658.1129699,1.172227551417431,2.1887709415566787,0.26066370913430803
1758438658.1330884,1.1753652869104338,2.1936825749003726,0.2664920473303065
1758438658.1535497,1.178479752191881,2.1986622093663737,0.2723654325044907
1758438658.1733952,1.1814646312246833,2.2035656308792615,0.27810590682056535
1758438658.1934597,1.1844335517480509,2.208545178608222,0.2839033532117853
1758438658.2131183,1.1873103811722776,2.213498647027723,0.28963161620497
1758438658.2329874,1.190175148025755,2.218528812176953,0.29542035100225605
1758438658.2528055,1.1929848106883463,2.2235833406349217,0.30120329680953944
1758438658.2729995,1.1957824993059305,2.2287193081097794,0.30705181999952136
1758438658.2927585,1.1984738918529199,2.2338034912731963,0.3128044291711201
1758438658.3125637,1.2011267922024464,2.2389343273825117,0.3185805316152578
1758438658.3324044,1.203736683152534,2.2440981391035724,0.3243664180868291
1758438658.3526118,1.2063287466241919,2.2493412234104797,0.330215240711122
1758438658.3722725,1.2088056842372468,2.254509662188449,0.335946556383861
1758438658.392439,1.2112882180909075,2.2597928326896177,0.3417839243591552
1758438658.4126143,1.213706114838792,2.265085017778469,0.34760229592670655
1758438658.4324858,1.2160340698138516,2.2703423481841893,0.3533519826451998
1758438658.452427,1.218320514056764,2.2756407125833977,0.35912264054380594
1758438658.472601,1.2205760372270125,2.2809967440312526,0.3649342201605658
1758438658.4927053,1.2227656161724758,2.2863501087081004,0.37071805706367245
1758438658.5128648,1.2249057416916116,2.291728399655456,0.37650650683473047
1758438658.532775,1.226972963325313,2.297083518067765,0.38224677673192997
1758438658.552836,1.2290051423315471,2.3024948238933276,0.3880270866069408
1758438658.5728471,1.230977594499821,2.307918306911425,0.3937981121313792
1758438658.5933006,1.2329314414588919,2.3134307439164603,0.39964657172976514
1758438658.6128519,1.2347475310912834,2.3187994752173333,0.40531415122491593
1758438658.6326752,1.2365488825604227,2.324264843270427,0.4110687246297088
1758438658.6528456,1.2383244488460345,2.3298077457562285,0.41688906857158237
1758438658.673076,1.2400418796435329,2.3353579421188715,0.4226989092069261
1758438658.6929495,1.2416816864319513,2.340855665550151,0.42843597546331375
1758438658.7126818,1.2432667977511578,2.346359976617866,0.4341639784507824
