timestamp,x,y,cumulative_distance
1758439120.9842355,0.9994886211738653,2.0003081275989283,0.0
1758439121.0043602,0.9994866641574142,2.0003082085244355,1.9586889308025072e-06
1758439121.0243533,0.9994847130740984,2.000308289095105,3.911435134998731e-06
1758439121.0436575,0.9994828010626615,2.0003083683417238,5.8250881237046075e-06
1758439121.0634909,0.99948084283366,2.0003084497737738,7.785009550985576e-06
1758439121.0832498,0.9998341812282919,2.0003090443223885,0.00036112390439433154
1758439121.1036165,1.0010709372636117,2.000311232619838,0.0015978818756828524
1758439121.1247976,1.003192080552195,2.0004224434860434,0.00372193853864266
1758439121.1456747,1.0058955849326698,2.000816307284209,0.006453982576858773
1758439121.1664228,1.0089770609066455,2.0016032073766556,0.009634345124380944
1758439121.1865315,1.0122939036581515,2.0028557975665393,0.013179825066788001
1758439121.2066405,1.0157602239484598,2.0046246820743843,0.017071396569034433
1758439121.226086,1.019304131517715,2.0069383888968026,0.021303715096689147
1758439121.245672,1.0232467092396136,2.0097461859023373,0.026143926157944752
1758439121.265814,1.0278814610122564,2.012994156331504,0.03180345227792669
1758439121.2857265,1.0331022794459608,2.0167359564006326,0.03822669233844423
1758439121.3055098,1.0387916514017477,2.0210390265645186,0.04536009027257212
1758439121.325082,1.0448365606138594,2.025956065511918,0.053152278629697215
1758439121.3446724,1.0512110828137384,2.0315234110174707,0.06161572173844132
1758439121.3642488,1.057687033733239,2.037567725606931,0.07047414593059555
1758439121.3840678,1.0640193419996782,2.0438236743186446,0.07937555156480891
1758439121.4041762,1.0698733022230695,2.0501345602278422,0.08798346253414153
1758439121.424014,1.075123077235875,2.0563548544490424,0.096123007845974
1758439121.4440055,1.079971110564885,2.062472010271763,0.10392832798794362
1758439121.4640665,1.084511490288848,2.0685246428059365,0.11149466188432358
1758439121.4845293,1.0888551350673756,2.0745606540340575,0.11893110468367556
1758439121.5040848,1.092910007961584,2.0804388574542476,0.12607220191290588
1758439121.5239246,1.0968779565566975,2.0862923235825153,0.13314381288695126
